row-number,field,issue-type,value
1,entry-date,default,2020-09-11
1,organisation,default,local-authority-eng:SEG
2,entry-date,default,2020-09-11
2,organisation,default,local-authority-eng:SEG
3,entry-date,default,2020-09-11
3,organisation,default,local-authority-eng:SEG
4,entry-date,default,2020-09-11
4,organisation,default,local-authority-eng:SEG
5,entry-date,default,2020-09-11
5,organisation,default,local-authority-eng:SEG
6,entry-date,default,2020-09-11
6,organisation,default,local-authority-eng:SEG
7,entry-date,default,2020-09-11
7,organisation,default,local-authority-eng:SEG
8,entry-date,default,2020-09-11
8,organisation,default,local-authority-eng:SEG
9,entry-date,default,2020-09-11
9,organisation,default,local-authority-eng:SEG
10,entry-date,default,2020-09-11
10,organisation,default,local-authority-eng:SEG
11,entry-date,default,2020-09-11
11,organisation,default,local-authority-eng:SEG
12,entry-date,default,2020-09-11
12,organisation,default,local-authority-eng:SEG
13,entry-date,default,2020-09-11
13,organisation,default,local-authority-eng:SEG
14,entry-date,default,2020-09-11
14,organisation,default,local-authority-eng:SEG
