row-number,field,issue-type,value
1,organisation,default,local-authority-eng:WYO
1,entry-date,default,2020-09-04
2,organisation,default,local-authority-eng:WYO
2,entry-date,default,2020-09-04
3,organisation,default,local-authority-eng:WYO
3,entry-date,default,2020-09-04
4,organisation,default,local-authority-eng:WYO
4,entry-date,default,2020-09-04
5,organisation,default,local-authority-eng:WYO
5,entry-date,default,2020-09-04
6,organisation,default,local-authority-eng:WYO
6,entry-date,default,2020-09-04
7,organisation,default,local-authority-eng:WYO
7,entry-date,default,2020-09-04
8,organisation,default,local-authority-eng:WYO
8,entry-date,default,2020-09-04
