row-number,field,issue-type,value
1,organisation,default,local-authority-eng:BRC
1,entry-date,default,2020-09-14
2,organisation,default,local-authority-eng:BRC
2,entry-date,default,2020-09-14
3,organisation,default,local-authority-eng:BRC
3,entry-date,default,2020-09-14
4,organisation,default,local-authority-eng:BRC
4,entry-date,default,2020-09-14
5,organisation,default,local-authority-eng:BRC
5,entry-date,default,2020-09-14
6,organisation,default,local-authority-eng:BRC
6,entry-date,default,2020-09-14
