row-number,field,issue-type,value
1,organisation,default,local-authority-eng:GED
1,entry-date,default,2020-09-08
2,organisation,default,local-authority-eng:GED
2,entry-date,default,2020-09-08
3,organisation,default,local-authority-eng:GED
3,entry-date,default,2020-09-08
4,organisation,default,local-authority-eng:GED
4,entry-date,default,2020-09-08
5,organisation,default,local-authority-eng:GED
5,entry-date,default,2020-09-08
6,organisation,default,local-authority-eng:GED
6,entry-date,default,2020-09-08
