row-number,field,issue-type,value
1,organisation,default,local-authority-eng:NOW
1,entry-date,default,2020-11-30
2,organisation,default,local-authority-eng:NOW
2,entry-date,default,2020-11-30
3,organisation,default,local-authority-eng:NOW
3,entry-date,default,2020-11-30
4,organisation,default,local-authority-eng:NOW
4,entry-date,default,2020-11-30
5,organisation,default,local-authority-eng:NOW
5,entry-date,default,2020-11-30
6,organisation,default,local-authority-eng:NOW
6,entry-date,default,2020-11-30
7,organisation,default,local-authority-eng:NOW
7,entry-date,default,2020-11-30
8,organisation,default,local-authority-eng:NOW
8,entry-date,default,2020-11-30
9,organisation,default,local-authority-eng:NOW
9,entry-date,default,2020-11-30
10,organisation,default,local-authority-eng:NOW
10,entry-date,default,2020-11-30
11,organisation,default,local-authority-eng:NOW
11,entry-date,default,2020-11-30
12,organisation,default,local-authority-eng:NOW
12,entry-date,default,2020-11-30
13,organisation,default,local-authority-eng:NOW
13,entry-date,default,2020-11-30
14,organisation,default,local-authority-eng:NOW
14,entry-date,default,2020-11-30
15,organisation,default,local-authority-eng:NOW
15,entry-date,default,2020-11-30
16,organisation,default,local-authority-eng:NOW
16,entry-date,default,2020-11-30
17,organisation,default,local-authority-eng:NOW
17,entry-date,default,2020-11-30
