row-number,field,issue-type,value
1,organisation,default,local-authority-eng:SOS
1,entry-date,default,2020-11-29
2,organisation,default,local-authority-eng:SOS
2,entry-date,default,2020-11-29
3,organisation,default,local-authority-eng:SOS
3,entry-date,default,2020-11-29
4,organisation,default,local-authority-eng:SOS
4,entry-date,default,2020-11-29
5,organisation,default,local-authority-eng:SOS
5,entry-date,default,2020-11-29
6,organisation,default,local-authority-eng:SOS
6,entry-date,default,2020-11-29
7,organisation,default,local-authority-eng:SOS
7,entry-date,default,2020-11-29
8,organisation,default,local-authority-eng:SOS
8,entry-date,default,2020-11-29
9,organisation,default,local-authority-eng:SOS
9,entry-date,default,2020-11-29
10,organisation,default,local-authority-eng:SOS
10,entry-date,default,2020-11-29
11,organisation,default,local-authority-eng:SOS
11,entry-date,default,2020-11-29
12,organisation,default,local-authority-eng:SOS
12,entry-date,default,2020-11-29
13,organisation,default,local-authority-eng:SOS
13,entry-date,default,2020-11-29
14,organisation,default,local-authority-eng:SOS
14,entry-date,default,2020-11-29
