row-number,field,issue-type,value
1,organisation,default,local-authority-eng:YOR
1,entry-date,default,2020-11-19
2,organisation,default,local-authority-eng:YOR
2,entry-date,default,2020-11-19
3,organisation,default,local-authority-eng:YOR
3,entry-date,default,2020-11-19
4,organisation,default,local-authority-eng:YOR
4,entry-date,default,2020-11-19
5,organisation,default,local-authority-eng:YOR
5,entry-date,default,2020-11-19
6,organisation,default,local-authority-eng:YOR
6,entry-date,default,2020-11-19
7,organisation,default,local-authority-eng:YOR
7,entry-date,default,2020-11-19
8,organisation,default,local-authority-eng:YOR
8,entry-date,default,2020-11-19
9,organisation,default,local-authority-eng:YOR
9,entry-date,default,2020-11-19
10,organisation,default,local-authority-eng:YOR
10,entry-date,default,2020-11-19
11,organisation,default,local-authority-eng:YOR
11,entry-date,default,2020-11-19
12,organisation,default,local-authority-eng:YOR
12,entry-date,default,2020-11-19
13,organisation,default,local-authority-eng:YOR
13,entry-date,default,2020-11-19
14,organisation,default,local-authority-eng:YOR
14,entry-date,default,2020-11-19
15,organisation,default,local-authority-eng:YOR
15,entry-date,default,2020-11-19
16,organisation,default,local-authority-eng:YOR
16,entry-date,default,2020-11-19
17,organisation,default,local-authority-eng:YOR
17,entry-date,default,2020-11-19
18,organisation,default,local-authority-eng:YOR
18,entry-date,default,2020-11-19
19,organisation,default,local-authority-eng:YOR
19,entry-date,default,2020-11-19
20,organisation,default,local-authority-eng:YOR
20,entry-date,default,2020-11-19
21,organisation,default,local-authority-eng:YOR
21,entry-date,default,2020-11-19
22,organisation,default,local-authority-eng:YOR
22,entry-date,default,2020-11-19
23,organisation,default,local-authority-eng:YOR
23,entry-date,default,2020-11-19
24,organisation,default,local-authority-eng:YOR
24,entry-date,default,2020-11-19
25,organisation,default,local-authority-eng:YOR
25,entry-date,default,2020-11-19
26,organisation,default,local-authority-eng:YOR
26,entry-date,default,2020-11-19
27,organisation,default,local-authority-eng:YOR
27,entry-date,default,2020-11-19
28,organisation,default,local-authority-eng:YOR
28,entry-date,default,2020-11-19
29,organisation,default,local-authority-eng:YOR
29,entry-date,default,2020-11-19
30,organisation,default,local-authority-eng:YOR
30,entry-date,default,2020-11-19
31,organisation,default,local-authority-eng:YOR
31,entry-date,default,2020-11-19
32,organisation,default,local-authority-eng:YOR
32,entry-date,default,2020-11-19
33,organisation,default,local-authority-eng:YOR
33,entry-date,default,2020-11-19
34,organisation,default,local-authority-eng:YOR
34,entry-date,default,2020-11-19
35,organisation,default,local-authority-eng:YOR
35,entry-date,default,2020-11-19
36,organisation,default,local-authority-eng:YOR
36,entry-date,default,2020-11-19
37,organisation,default,local-authority-eng:YOR
37,entry-date,default,2020-11-19
