row-number,field,issue-type,value
1,organisation,default,local-authority-eng:YOR
1,entry-date,default,2021-01-16
2,organisation,default,local-authority-eng:YOR
2,entry-date,default,2021-01-16
3,organisation,default,local-authority-eng:YOR
3,entry-date,default,2021-01-16
4,organisation,default,local-authority-eng:YOR
4,entry-date,default,2021-01-16
5,organisation,default,local-authority-eng:YOR
5,entry-date,default,2021-01-16
6,organisation,default,local-authority-eng:YOR
6,entry-date,default,2021-01-16
7,organisation,default,local-authority-eng:YOR
7,entry-date,default,2021-01-16
8,organisation,default,local-authority-eng:YOR
8,entry-date,default,2021-01-16
9,organisation,default,local-authority-eng:YOR
9,entry-date,default,2021-01-16
10,organisation,default,local-authority-eng:YOR
10,entry-date,default,2021-01-16
11,organisation,default,local-authority-eng:YOR
11,entry-date,default,2021-01-16
12,organisation,default,local-authority-eng:YOR
12,entry-date,default,2021-01-16
13,organisation,default,local-authority-eng:YOR
13,entry-date,default,2021-01-16
14,organisation,default,local-authority-eng:YOR
14,entry-date,default,2021-01-16
15,organisation,default,local-authority-eng:YOR
15,entry-date,default,2021-01-16
16,organisation,default,local-authority-eng:YOR
16,entry-date,default,2021-01-16
17,organisation,default,local-authority-eng:YOR
17,entry-date,default,2021-01-16
18,organisation,default,local-authority-eng:YOR
18,entry-date,default,2021-01-16
19,organisation,default,local-authority-eng:YOR
19,entry-date,default,2021-01-16
20,organisation,default,local-authority-eng:YOR
20,entry-date,default,2021-01-16
21,organisation,default,local-authority-eng:YOR
21,entry-date,default,2021-01-16
22,organisation,default,local-authority-eng:YOR
22,entry-date,default,2021-01-16
23,organisation,default,local-authority-eng:YOR
23,entry-date,default,2021-01-16
24,organisation,default,local-authority-eng:YOR
24,entry-date,default,2021-01-16
25,organisation,default,local-authority-eng:YOR
25,entry-date,default,2021-01-16
26,organisation,default,local-authority-eng:YOR
26,entry-date,default,2021-01-16
27,organisation,default,local-authority-eng:YOR
27,entry-date,default,2021-01-16
28,organisation,default,local-authority-eng:YOR
28,entry-date,default,2021-01-16
29,organisation,default,local-authority-eng:YOR
29,entry-date,default,2021-01-16
30,organisation,default,local-authority-eng:YOR
30,entry-date,default,2021-01-16
31,organisation,default,local-authority-eng:YOR
31,entry-date,default,2021-01-16
32,organisation,default,local-authority-eng:YOR
32,entry-date,default,2021-01-16
33,organisation,default,local-authority-eng:YOR
33,entry-date,default,2021-01-16
34,organisation,default,local-authority-eng:YOR
34,entry-date,default,2021-01-16
35,organisation,default,local-authority-eng:YOR
35,entry-date,default,2021-01-16
36,organisation,default,local-authority-eng:YOR
36,entry-date,default,2021-01-16
37,organisation,default,local-authority-eng:YOR
37,entry-date,default,2021-01-16
