row-number,field,issue-type,value
1,organisation,default,local-authority-eng:COT
1,entry-date,default,2020-12-16
2,organisation,default,local-authority-eng:COT
2,entry-date,default,2020-12-16
3,organisation,default,local-authority-eng:COT
3,entry-date,default,2020-12-16
4,organisation,default,local-authority-eng:COT
4,entry-date,default,2020-12-16
5,organisation,default,local-authority-eng:COT
5,entry-date,default,2020-12-16
6,organisation,default,local-authority-eng:COT
6,entry-date,default,2020-12-16
7,organisation,default,local-authority-eng:COT
7,entry-date,default,2020-12-16
8,organisation,default,local-authority-eng:COT
8,entry-date,default,2020-12-16
9,organisation,default,local-authority-eng:COT
9,entry-date,default,2020-12-16
10,organisation,default,local-authority-eng:COT
10,entry-date,default,2020-12-16
11,organisation,default,local-authority-eng:COT
11,entry-date,default,2020-12-16
12,organisation,default,local-authority-eng:COT
12,entry-date,default,2020-12-16
13,organisation,default,local-authority-eng:COT
13,entry-date,default,2020-12-16
14,organisation,default,local-authority-eng:COT
14,entry-date,default,2020-12-16
15,organisation,default,local-authority-eng:COT
15,entry-date,default,2020-12-16
16,organisation,default,local-authority-eng:COT
16,entry-date,default,2020-12-16
17,organisation,default,local-authority-eng:COT
17,entry-date,default,2020-12-16
18,organisation,default,local-authority-eng:COT
18,entry-date,default,2020-12-16
19,organisation,default,local-authority-eng:COT
19,entry-date,default,2020-12-16
20,organisation,default,local-authority-eng:COT
20,entry-date,default,2020-12-16
21,organisation,default,local-authority-eng:COT
21,entry-date,default,2020-12-16
22,organisation,default,local-authority-eng:COT
22,entry-date,default,2020-12-16
23,organisation,default,local-authority-eng:COT
23,entry-date,default,2020-12-16
24,organisation,default,local-authority-eng:COT
24,entry-date,default,2020-12-16
25,organisation,default,local-authority-eng:COT
25,entry-date,default,2020-12-16
26,organisation,default,local-authority-eng:COT
26,entry-date,default,2020-12-16
27,organisation,default,local-authority-eng:COT
27,entry-date,default,2020-12-16
28,organisation,default,local-authority-eng:COT
28,entry-date,default,2020-12-16
29,organisation,default,local-authority-eng:COT
29,entry-date,default,2020-12-16
30,organisation,default,local-authority-eng:COT
30,entry-date,default,2020-12-16
31,organisation,default,local-authority-eng:COT
31,entry-date,default,2020-12-16
32,organisation,default,local-authority-eng:COT
32,entry-date,default,2020-12-16
33,organisation,default,local-authority-eng:COT
33,entry-date,default,2020-12-16
34,organisation,default,local-authority-eng:COT
34,entry-date,default,2020-12-16
35,organisation,default,local-authority-eng:COT
35,entry-date,default,2020-12-16
36,organisation,default,local-authority-eng:COT
36,entry-date,default,2020-12-16
37,organisation,default,local-authority-eng:COT
37,entry-date,default,2020-12-16
38,organisation,default,local-authority-eng:COT
38,entry-date,default,2020-12-16
39,organisation,default,local-authority-eng:COT
39,entry-date,default,2020-12-16
40,organisation,default,local-authority-eng:COT
40,entry-date,default,2020-12-16
41,organisation,default,local-authority-eng:COT
41,entry-date,default,2020-12-16
42,organisation,default,local-authority-eng:COT
42,entry-date,default,2020-12-16
43,organisation,default,local-authority-eng:COT
43,entry-date,default,2020-12-16
44,organisation,default,local-authority-eng:COT
44,entry-date,default,2020-12-16
45,organisation,default,local-authority-eng:COT
45,entry-date,default,2020-12-16
46,organisation,default,local-authority-eng:COT
46,entry-date,default,2020-12-16
47,organisation,default,local-authority-eng:COT
47,entry-date,default,2020-12-16
48,organisation,default,local-authority-eng:COT
48,entry-date,default,2020-12-16
49,organisation,default,local-authority-eng:COT
49,entry-date,default,2020-12-16
50,organisation,default,local-authority-eng:COT
50,entry-date,default,2020-12-16
51,organisation,default,local-authority-eng:COT
51,entry-date,default,2020-12-16
52,organisation,default,local-authority-eng:COT
52,entry-date,default,2020-12-16
53,organisation,default,local-authority-eng:COT
53,entry-date,default,2020-12-16
54,organisation,default,local-authority-eng:COT
54,entry-date,default,2020-12-16
55,organisation,default,local-authority-eng:COT
55,entry-date,default,2020-12-16
56,organisation,default,local-authority-eng:COT
56,entry-date,default,2020-12-16
57,organisation,default,local-authority-eng:COT
57,entry-date,default,2020-12-16
58,organisation,default,local-authority-eng:COT
58,entry-date,default,2020-12-16
59,organisation,default,local-authority-eng:COT
59,entry-date,default,2020-12-16
60,organisation,default,local-authority-eng:COT
60,entry-date,default,2020-12-16
61,organisation,default,local-authority-eng:COT
61,entry-date,default,2020-12-16
62,organisation,default,local-authority-eng:COT
62,entry-date,default,2020-12-16
63,organisation,default,local-authority-eng:COT
63,entry-date,default,2020-12-16
64,organisation,default,local-authority-eng:COT
64,entry-date,default,2020-12-16
65,organisation,default,local-authority-eng:COT
65,entry-date,default,2020-12-16
66,organisation,default,local-authority-eng:COT
66,entry-date,default,2020-12-16
67,organisation,default,local-authority-eng:COT
67,entry-date,default,2020-12-16
68,organisation,default,local-authority-eng:COT
68,entry-date,default,2020-12-16
69,organisation,default,local-authority-eng:COT
69,entry-date,default,2020-12-16
70,organisation,default,local-authority-eng:COT
70,entry-date,default,2020-12-16
71,organisation,default,local-authority-eng:COT
71,entry-date,default,2020-12-16
72,organisation,default,local-authority-eng:COT
72,entry-date,default,2020-12-16
73,organisation,default,local-authority-eng:COT
73,entry-date,default,2020-12-16
74,organisation,default,local-authority-eng:COT
74,entry-date,default,2020-12-16
75,organisation,default,local-authority-eng:COT
75,entry-date,default,2020-12-16
76,organisation,default,local-authority-eng:COT
76,entry-date,default,2020-12-16
77,organisation,default,local-authority-eng:COT
77,entry-date,default,2020-12-16
78,organisation,default,local-authority-eng:COT
78,entry-date,default,2020-12-16
79,organisation,default,local-authority-eng:COT
79,entry-date,default,2020-12-16
80,organisation,default,local-authority-eng:COT
80,entry-date,default,2020-12-16
81,organisation,default,local-authority-eng:COT
81,entry-date,default,2020-12-16
82,organisation,default,local-authority-eng:COT
82,entry-date,default,2020-12-16
83,organisation,default,local-authority-eng:COT
83,entry-date,default,2020-12-16
84,organisation,default,local-authority-eng:COT
84,entry-date,default,2020-12-16
85,organisation,default,local-authority-eng:COT
85,entry-date,default,2020-12-16
86,organisation,default,local-authority-eng:COT
86,entry-date,default,2020-12-16
87,organisation,default,local-authority-eng:COT
87,entry-date,default,2020-12-16
88,organisation,default,local-authority-eng:COT
88,entry-date,default,2020-12-16
89,organisation,default,local-authority-eng:COT
89,entry-date,default,2020-12-16
90,organisation,default,local-authority-eng:COT
90,entry-date,default,2020-12-16
