row-number,field,issue-type,value
1,reference,default,3090
1,organisation,default,local-authority-eng:YOR
1,entry-date,default,2021-04-25
2,reference,default,3091
2,organisation,default,local-authority-eng:YOR
2,entry-date,default,2021-04-25
3,reference,default,3092
3,organisation,default,local-authority-eng:YOR
3,entry-date,default,2021-04-25
4,reference,default,3093
4,organisation,default,local-authority-eng:YOR
4,entry-date,default,2021-04-25
5,reference,default,3094
5,organisation,default,local-authority-eng:YOR
5,entry-date,default,2021-04-25
6,reference,default,3095
6,organisation,default,local-authority-eng:YOR
6,entry-date,default,2021-04-25
7,reference,default,3096
7,organisation,default,local-authority-eng:YOR
7,entry-date,default,2021-04-25
8,reference,default,3097
8,organisation,default,local-authority-eng:YOR
8,entry-date,default,2021-04-25
9,reference,default,3098
9,organisation,default,local-authority-eng:YOR
9,entry-date,default,2021-04-25
10,reference,default,3099
10,organisation,default,local-authority-eng:YOR
10,entry-date,default,2021-04-25
11,reference,default,3100
11,organisation,default,local-authority-eng:YOR
11,entry-date,default,2021-04-25
12,reference,default,3101
12,organisation,default,local-authority-eng:YOR
12,entry-date,default,2021-04-25
13,reference,default,3102
13,organisation,default,local-authority-eng:YOR
13,entry-date,default,2021-04-25
14,reference,default,3103
14,organisation,default,local-authority-eng:YOR
14,entry-date,default,2021-04-25
15,reference,default,3104
15,organisation,default,local-authority-eng:YOR
15,entry-date,default,2021-04-25
16,reference,default,3105
16,organisation,default,local-authority-eng:YOR
16,entry-date,default,2021-04-25
17,reference,default,3106
17,organisation,default,local-authority-eng:YOR
17,entry-date,default,2021-04-25
18,reference,default,3107
18,organisation,default,local-authority-eng:YOR
18,entry-date,default,2021-04-25
19,reference,default,3108
19,organisation,default,local-authority-eng:YOR
19,entry-date,default,2021-04-25
20,reference,default,3109
20,organisation,default,local-authority-eng:YOR
20,entry-date,default,2021-04-25
21,reference,default,3110
21,organisation,default,local-authority-eng:YOR
21,entry-date,default,2021-04-25
22,reference,default,3111
22,organisation,default,local-authority-eng:YOR
22,entry-date,default,2021-04-25
23,reference,default,3112
23,organisation,default,local-authority-eng:YOR
23,entry-date,default,2021-04-25
24,reference,default,3113
24,organisation,default,local-authority-eng:YOR
24,entry-date,default,2021-04-25
25,reference,default,3114
25,organisation,default,local-authority-eng:YOR
25,entry-date,default,2021-04-25
26,reference,default,3115
26,organisation,default,local-authority-eng:YOR
26,entry-date,default,2021-04-25
27,reference,default,3116
27,organisation,default,local-authority-eng:YOR
27,entry-date,default,2021-04-25
28,reference,default,3117
28,organisation,default,local-authority-eng:YOR
28,entry-date,default,2021-04-25
29,reference,default,3118
29,organisation,default,local-authority-eng:YOR
29,entry-date,default,2021-04-25
30,reference,default,3119
30,organisation,default,local-authority-eng:YOR
30,entry-date,default,2021-04-25
31,reference,default,3120
31,organisation,default,local-authority-eng:YOR
31,entry-date,default,2021-04-25
32,reference,default,3121
32,organisation,default,local-authority-eng:YOR
32,entry-date,default,2021-04-25
33,reference,default,3122
33,organisation,default,local-authority-eng:YOR
33,entry-date,default,2021-04-25
34,reference,default,3123
34,organisation,default,local-authority-eng:YOR
34,entry-date,default,2021-04-25
35,reference,default,3124
35,organisation,default,local-authority-eng:YOR
35,entry-date,default,2021-04-25
36,reference,default,3125
36,organisation,default,local-authority-eng:YOR
36,entry-date,default,2021-04-25
37,reference,default,3126
37,organisation,default,local-authority-eng:YOR
37,entry-date,default,2021-04-25
