row-number,field,issue-type,value
1,organisation,default,local-authority-eng:BAR
1,entry-date,default,2020-12-15
2,organisation,default,local-authority-eng:BAR
2,entry-date,default,2020-12-15
3,organisation,default,local-authority-eng:BAR
3,entry-date,default,2020-12-15
4,organisation,default,local-authority-eng:BAR
4,entry-date,default,2020-12-15
5,organisation,default,local-authority-eng:BAR
5,entry-date,default,2020-12-15
6,organisation,default,local-authority-eng:BAR
6,entry-date,default,2020-12-15
7,organisation,default,local-authority-eng:BAR
7,entry-date,default,2020-12-15
8,organisation,default,local-authority-eng:BAR
8,entry-date,default,2020-12-15
9,organisation,default,local-authority-eng:BAR
9,entry-date,default,2020-12-15
10,organisation,default,local-authority-eng:BAR
10,entry-date,default,2020-12-15
11,organisation,default,local-authority-eng:BAR
11,entry-date,default,2020-12-15
