row-number,field,issue-type,value
1,reference,default,1
1,organisation,default,local-authority-eng:SHF
1,entry-date,default,2020-09-08
2,reference,default,2
2,organisation,default,local-authority-eng:SHF
2,entry-date,default,2020-09-08
3,reference,default,3
3,organisation,default,local-authority-eng:SHF
3,entry-date,default,2020-09-08
4,reference,default,4
4,organisation,default,local-authority-eng:SHF
4,entry-date,default,2020-09-08
5,reference,default,5
5,organisation,default,local-authority-eng:SHF
5,entry-date,default,2020-09-08
6,reference,default,6
6,organisation,default,local-authority-eng:SHF
6,entry-date,default,2020-09-08
7,reference,default,7
7,organisation,default,local-authority-eng:SHF
7,entry-date,default,2020-09-08
8,reference,default,8
8,organisation,default,local-authority-eng:SHF
8,entry-date,default,2020-09-08
9,reference,default,9
9,organisation,default,local-authority-eng:SHF
9,entry-date,default,2020-09-08
10,reference,default,10
10,organisation,default,local-authority-eng:SHF
10,entry-date,default,2020-09-08
11,reference,default,11
11,organisation,default,local-authority-eng:SHF
11,entry-date,default,2020-09-08
12,reference,default,12
12,organisation,default,local-authority-eng:SHF
12,entry-date,default,2020-09-08
13,reference,default,13
13,organisation,default,local-authority-eng:SHF
13,entry-date,default,2020-09-08
14,reference,default,14
14,organisation,default,local-authority-eng:SHF
14,entry-date,default,2020-09-08
15,reference,default,15
15,organisation,default,local-authority-eng:SHF
15,entry-date,default,2020-09-08
16,reference,default,16
16,organisation,default,local-authority-eng:SHF
16,entry-date,default,2020-09-08
17,reference,default,17
17,organisation,default,local-authority-eng:SHF
17,entry-date,default,2020-09-08
18,reference,default,18
18,organisation,default,local-authority-eng:SHF
18,entry-date,default,2020-09-08
19,reference,default,19
19,organisation,default,local-authority-eng:SHF
19,entry-date,default,2020-09-08
20,reference,default,20
20,organisation,default,local-authority-eng:SHF
20,entry-date,default,2020-09-08
21,reference,default,21
21,organisation,default,local-authority-eng:SHF
21,entry-date,default,2020-09-08
22,reference,default,22
22,organisation,default,local-authority-eng:SHF
22,entry-date,default,2020-09-08
23,reference,default,23
23,organisation,default,local-authority-eng:SHF
23,entry-date,default,2020-09-08
24,reference,default,24
24,organisation,default,local-authority-eng:SHF
24,entry-date,default,2020-09-08
25,reference,default,25
25,organisation,default,local-authority-eng:SHF
25,entry-date,default,2020-09-08
26,reference,default,26
26,organisation,default,local-authority-eng:SHF
26,entry-date,default,2020-09-08
27,reference,default,27
27,organisation,default,local-authority-eng:SHF
27,entry-date,default,2020-09-08
28,reference,default,28
28,organisation,default,local-authority-eng:SHF
28,entry-date,default,2020-09-08
29,reference,default,29
29,organisation,default,local-authority-eng:SHF
29,entry-date,default,2020-09-08
30,reference,default,30
30,organisation,default,local-authority-eng:SHF
30,entry-date,default,2020-09-08
31,reference,default,31
31,organisation,default,local-authority-eng:SHF
31,entry-date,default,2020-09-08
32,reference,default,32
32,organisation,default,local-authority-eng:SHF
32,entry-date,default,2020-09-08
33,reference,default,33
33,organisation,default,local-authority-eng:SHF
33,entry-date,default,2020-09-08
34,reference,default,34
34,organisation,default,local-authority-eng:SHF
34,entry-date,default,2020-09-08
35,reference,default,35
35,organisation,default,local-authority-eng:SHF
35,entry-date,default,2020-09-08
36,reference,default,36
36,organisation,default,local-authority-eng:SHF
36,entry-date,default,2020-09-08
37,reference,default,37
37,organisation,default,local-authority-eng:SHF
37,entry-date,default,2020-09-08
38,reference,default,38
38,organisation,default,local-authority-eng:SHF
38,entry-date,default,2020-09-08
39,reference,default,39
39,organisation,default,local-authority-eng:SHF
39,entry-date,default,2020-09-08
