row-number,field,issue-type,value
1,reference,default,idb5db342c-97f4-4cb6-b582-54214cc07720
1,organisation,default,local-authority-eng:DUR
1,entry-date,default,2020-09-06
2,reference,default,id08984bf7-bd1a-4523-a359-1894d04f6cea
2,organisation,default,local-authority-eng:DUR
2,entry-date,default,2020-09-06
3,reference,default,id781e2150-8a3a-4cd3-9f83-f21c0386a0ac
3,organisation,default,local-authority-eng:DUR
3,entry-date,default,2020-09-06
4,reference,default,idbd89d766-0a4e-43a7-b7f1-4881e062a6fd
4,organisation,default,local-authority-eng:DUR
4,entry-date,default,2020-09-06
5,reference,default,id0884a525-6b66-430b-b3c0-97898748c25d
5,organisation,default,local-authority-eng:DUR
5,entry-date,default,2020-09-06
6,reference,default,ida9425b66-a210-404a-89a7-128c6567a89b
6,organisation,default,local-authority-eng:DUR
6,entry-date,default,2020-09-06
7,reference,default,idf4c5bb56-20f3-46fc-9a57-acd9e8db8e61
7,organisation,default,local-authority-eng:DUR
7,entry-date,default,2020-09-06
8,reference,default,idb984b386-cb99-4aff-b4fc-6ded52ecb1a1
8,organisation,default,local-authority-eng:DUR
8,entry-date,default,2020-09-06
9,reference,default,idd769b55f-97ff-47d5-bd9b-cf778fb88d3b
9,organisation,default,local-authority-eng:DUR
9,entry-date,default,2020-09-06
10,reference,default,id6f64877b-cfc6-4a35-a2be-745272f21b4a
10,organisation,default,local-authority-eng:DUR
10,entry-date,default,2020-09-06
11,reference,default,id3417f7f4-3ae9-472c-b750-d4943a310344
11,organisation,default,local-authority-eng:DUR
11,entry-date,default,2020-09-06
12,reference,default,id31c27eaa-0c6e-41ac-a454-0585e2e6abba
12,organisation,default,local-authority-eng:DUR
12,entry-date,default,2020-09-06
13,reference,default,idb63ddf86-995b-497a-8d13-c3cf15fe085e
13,organisation,default,local-authority-eng:DUR
13,entry-date,default,2020-09-06
14,reference,default,id07076b3b-ae58-470c-9b48-7947752f8a27
14,organisation,default,local-authority-eng:DUR
14,entry-date,default,2020-09-06
15,reference,default,id03dde4be-df14-4a05-8af9-4b5a1cc12f41
15,organisation,default,local-authority-eng:DUR
15,entry-date,default,2020-09-06
16,reference,default,id62eff91f-9e1d-4c6f-bd2a-df187b4232f7
16,organisation,default,local-authority-eng:DUR
16,entry-date,default,2020-09-06
17,reference,default,idc17ce1cf-0b25-4daf-8655-331cd6194da5
17,organisation,default,local-authority-eng:DUR
17,entry-date,default,2020-09-06
18,reference,default,id71559846-d353-48d7-9ed1-482e7b1f3927
18,organisation,default,local-authority-eng:DUR
18,entry-date,default,2020-09-06
19,reference,default,idb93dd19b-67f0-4457-984b-b0062868c68b
19,organisation,default,local-authority-eng:DUR
19,entry-date,default,2020-09-06
20,reference,default,id738a261d-47ba-4ab6-bfff-f6234bc77ac2
20,organisation,default,local-authority-eng:DUR
20,entry-date,default,2020-09-06
21,reference,default,idc5d34919-afd7-4eb9-b444-29cb11c33b7d
21,organisation,default,local-authority-eng:DUR
21,entry-date,default,2020-09-06
22,reference,default,id07d84b3d-b4bc-4309-ac18-39f2ccacbcef
22,organisation,default,local-authority-eng:DUR
22,entry-date,default,2020-09-06
23,reference,default,ida5cb90af-d1c9-4daa-a8fc-97f3141e50ef
23,organisation,default,local-authority-eng:DUR
23,entry-date,default,2020-09-06
24,reference,default,ide13b3903-7fa6-47d3-b605-c9b1c6a6c419
24,organisation,default,local-authority-eng:DUR
24,entry-date,default,2020-09-06
25,reference,default,id11cf019c-6402-414d-a9b1-b95833d816f3
25,organisation,default,local-authority-eng:DUR
25,entry-date,default,2020-09-06
26,reference,default,idac05ec9e-893e-49b0-997a-19eb9ff5ee52
26,organisation,default,local-authority-eng:DUR
26,entry-date,default,2020-09-06
27,reference,default,idea272f78-8233-41b2-8019-ea91a81bb3f4
27,organisation,default,local-authority-eng:DUR
27,entry-date,default,2020-09-06
28,reference,default,id1a1ea5cb-349c-4e90-8e69-ef830f0df773
28,organisation,default,local-authority-eng:DUR
28,entry-date,default,2020-09-06
29,reference,default,id97326d46-0ed0-42d0-933c-6a64531aec59
29,organisation,default,local-authority-eng:DUR
29,entry-date,default,2020-09-06
30,reference,default,ide0eb5014-1851-484e-8207-ca8defd962ba
30,organisation,default,local-authority-eng:DUR
30,entry-date,default,2020-09-06
31,reference,default,ide8afb905-98e3-4c33-a00a-638032fe5e5c
31,organisation,default,local-authority-eng:DUR
31,entry-date,default,2020-09-06
32,reference,default,id20844486-868f-4497-a781-5e0e2ac69e5a
32,organisation,default,local-authority-eng:DUR
32,entry-date,default,2020-09-06
33,reference,default,idd9eaab71-d2bd-4b87-b5ef-c47f06aa499a
33,organisation,default,local-authority-eng:DUR
33,entry-date,default,2020-09-06
34,reference,default,id384f49e9-f822-4c51-b6ad-5946e6aeba37
34,organisation,default,local-authority-eng:DUR
34,entry-date,default,2020-09-06
35,reference,default,id63b30e0c-5e9d-40c7-93b7-4417b407c26a
35,organisation,default,local-authority-eng:DUR
35,entry-date,default,2020-09-06
36,reference,default,idfac006fe-6ebe-4b71-86d3-465ecf4c6370
36,organisation,default,local-authority-eng:DUR
36,entry-date,default,2020-09-06
37,reference,default,id5ec9a698-71ca-4e52-a895-7fb8bdfc9a9e
37,organisation,default,local-authority-eng:DUR
37,entry-date,default,2020-09-06
38,reference,default,id9f5d9c12-6e86-486e-8169-394f09b76deb
38,organisation,default,local-authority-eng:DUR
38,entry-date,default,2020-09-06
39,reference,default,id3d5c03f5-1e08-41eb-81c8-20aa9b9fca54
39,organisation,default,local-authority-eng:DUR
39,entry-date,default,2020-09-06
40,reference,default,id2de27bf4-ce34-4307-8a13-1d823491eadf
40,organisation,default,local-authority-eng:DUR
40,entry-date,default,2020-09-06
41,reference,default,id73dfe30f-724e-4451-97c3-d36cd7bef89a
41,organisation,default,local-authority-eng:DUR
41,entry-date,default,2020-09-06
42,reference,default,ide8da0d86-0abe-4d9b-93a8-4ca989794aae
42,organisation,default,local-authority-eng:DUR
