row-number,field,issue-type,value
1,organisation,default,local-authority-eng:COT
1,entry-date,default,2020-12-15
2,organisation,default,local-authority-eng:COT
2,entry-date,default,2020-12-15
3,organisation,default,local-authority-eng:COT
3,entry-date,default,2020-12-15
4,organisation,default,local-authority-eng:COT
4,entry-date,default,2020-12-15
5,organisation,default,local-authority-eng:COT
5,entry-date,default,2020-12-15
6,organisation,default,local-authority-eng:COT
6,entry-date,default,2020-12-15
7,organisation,default,local-authority-eng:COT
7,entry-date,default,2020-12-15
8,organisation,default,local-authority-eng:COT
8,entry-date,default,2020-12-15
9,organisation,default,local-authority-eng:COT
9,entry-date,default,2020-12-15
10,organisation,default,local-authority-eng:COT
10,entry-date,default,2020-12-15
11,organisation,default,local-authority-eng:COT
11,entry-date,default,2020-12-15
12,organisation,default,local-authority-eng:COT
12,entry-date,default,2020-12-15
13,organisation,default,local-authority-eng:COT
13,entry-date,default,2020-12-15
14,organisation,default,local-authority-eng:COT
14,entry-date,default,2020-12-15
15,organisation,default,local-authority-eng:COT
15,entry-date,default,2020-12-15
16,organisation,default,local-authority-eng:COT
16,entry-date,default,2020-12-15
17,organisation,default,local-authority-eng:COT
17,entry-date,default,2020-12-15
18,organisation,default,local-authority-eng:COT
18,entry-date,default,2020-12-15
19,organisation,default,local-authority-eng:COT
19,entry-date,default,2020-12-15
20,organisation,default,local-authority-eng:COT
20,entry-date,default,2020-12-15
21,organisation,default,local-authority-eng:COT
21,entry-date,default,2020-12-15
22,organisation,default,local-authority-eng:COT
22,entry-date,default,2020-12-15
23,organisation,default,local-authority-eng:COT
23,entry-date,default,2020-12-15
24,organisation,default,local-authority-eng:COT
24,entry-date,default,2020-12-15
25,organisation,default,local-authority-eng:COT
25,entry-date,default,2020-12-15
26,organisation,default,local-authority-eng:COT
26,entry-date,default,2020-12-15
27,organisation,default,local-authority-eng:COT
27,entry-date,default,2020-12-15
28,organisation,default,local-authority-eng:COT
28,entry-date,default,2020-12-15
29,organisation,default,local-authority-eng:COT
29,entry-date,default,2020-12-15
30,organisation,default,local-authority-eng:COT
30,entry-date,default,2020-12-15
31,organisation,default,local-authority-eng:COT
31,entry-date,default,2020-12-15
32,organisation,default,local-authority-eng:COT
32,entry-date,default,2020-12-15
33,organisation,default,local-authority-eng:COT
33,entry-date,default,2020-12-15
34,organisation,default,local-authority-eng:COT
34,entry-date,default,2020-12-15
35,organisation,default,local-authority-eng:COT
35,entry-date,default,2020-12-15
36,organisation,default,local-authority-eng:COT
36,entry-date,default,2020-12-15
37,organisation,default,local-authority-eng:COT
37,entry-date,default,2020-12-15
38,organisation,default,local-authority-eng:COT
38,entry-date,default,2020-12-15
39,organisation,default,local-authority-eng:COT
39,entry-date,default,2020-12-15
40,organisation,default,local-authority-eng:COT
40,entry-date,default,2020-12-15
41,organisation,default,local-authority-eng:COT
41,entry-date,default,2020-12-15
42,organisation,default,local-authority-eng:COT
42,entry-date,default,2020-12-15
43,organisation,default,local-authority-eng:COT
43,entry-date,default,2020-12-15
44,organisation,default,local-authority-eng:COT
44,entry-date,default,2020-12-15
45,organisation,default,local-authority-eng:COT
45,entry-date,default,2020-12-15
46,organisation,default,local-authority-eng:COT
46,entry-date,default,2020-12-15
47,organisation,default,local-authority-eng:COT
47,entry-date,default,2020-12-15
48,organisation,default,local-authority-eng:COT
48,entry-date,default,2020-12-15
49,organisation,default,local-authority-eng:COT
49,entry-date,default,2020-12-15
50,organisation,default,local-authority-eng:COT
50,entry-date,default,2020-12-15
51,organisation,default,local-authority-eng:COT
51,entry-date,default,2020-12-15
52,organisation,default,local-authority-eng:COT
52,entry-date,default,2020-12-15
53,organisation,default,local-authority-eng:COT
53,entry-date,default,2020-12-15
54,organisation,default,local-authority-eng:COT
54,entry-date,default,2020-12-15
55,organisation,default,local-authority-eng:COT
55,entry-date,default,2020-12-15
56,organisation,default,local-authority-eng:COT
56,entry-date,default,2020-12-15
57,organisation,default,local-authority-eng:COT
57,entry-date,default,2020-12-15
58,organisation,default,local-authority-eng:COT
58,entry-date,default,2020-12-15
59,organisation,default,local-authority-eng:COT
59,entry-date,default,2020-12-15
60,organisation,default,local-authority-eng:COT
60,entry-date,default,2020-12-15
61,organisation,default,local-authority-eng:COT
61,entry-date,default,2020-12-15
62,organisation,default,local-authority-eng:COT
62,entry-date,default,2020-12-15
63,organisation,default,local-authority-eng:COT
63,entry-date,default,2020-12-15
64,organisation,default,local-authority-eng:COT
64,entry-date,default,2020-12-15
65,organisation,default,local-authority-eng:COT
65,entry-date,default,2020-12-15
66,organisation,default,local-authority-eng:COT
66,entry-date,default,2020-12-15
67,organisation,default,local-authority-eng:COT
67,entry-date,default,2020-12-15
68,organisation,default,local-authority-eng:COT
68,entry-date,default,2020-12-15
69,organisation,default,local-authority-eng:COT
69,entry-date,default,2020-12-15
70,organisation,default,local-authority-eng:COT
70,entry-date,default,2020-12-15
71,organisation,default,local-authority-eng:COT
71,entry-date,default,2020-12-15
72,organisation,default,local-authority-eng:COT
72,entry-date,default,2020-12-15
73,organisation,default,local-authority-eng:COT
73,entry-date,default,2020-12-15
74,organisation,default,local-authority-eng:COT
74,entry-date,default,2020-12-15
75,organisation,default,local-authority-eng:COT
75,entry-date,default,2020-12-15
76,organisation,default,local-authority-eng:COT
76,entry-date,default,2020-12-15
77,organisation,default,local-authority-eng:COT
77,entry-date,default,2020-12-15
78,organisation,default,local-authority-eng:COT
78,entry-date,default,2020-12-15
79,organisation,default,local-authority-eng:COT
79,entry-date,default,2020-12-15
80,organisation,default,local-authority-eng:COT
80,entry-date,default,2020-12-15
81,organisation,default,local-authority-eng:COT
81,entry-date,default,2020-12-15
82,organisation,default,local-authority-eng:COT
82,entry-date,default,2020-12-15
83,organisation,default,local-authority-eng:COT
83,entry-date,default,2020-12-15
84,organisation,default,local-authority-eng:COT
84,entry-date,default,2020-12-15
85,organisation,default,local-authority-eng:COT
85,entry-date,default,2020-12-15
86,organisation,default,local-authority-eng:COT
86,entry-date,default,2020-12-15
87,organisation,default,local-authority-eng:COT
87,entry-date,default,2020-12-15
88,organisation,default,local-authority-eng:COT
88,entry-date,default,2020-12-15
89,organisation,default,local-authority-eng:COT
89,entry-date,default,2020-12-15
90,organisation,default,local-authority-eng:COT
90,entry-date,default,2020-12-15
91,organisation,default,local-authority-eng:COT
91,entry-date,default,2020-12-15
92,organisation,default,local-authority-eng:COT
92,entry-date,default,2020-12-15
93,organisation,default,local-authority-eng:COT
93,entry-date,default,2020-12-15
94,organisation,default,local-authority-eng:COT
94,entry-date,default,2020-12-15
95,organisation,default,local-authority-eng:COT
95,entry-date,default,2020-12-15
96,organisation,default,local-authority-eng:COT
96,entry-date,default,2020-12-15
97,organisation,default,local-authority-eng:COT
97,entry-date,default,2020-12-15
98,organisation,default,local-authority-eng:COT
98,entry-date,default,2020-12-15
99,organisation,default,local-authority-eng:COT
99,entry-date,default,2020-12-15
100,organisation,default,local-authority-eng:COT
100,entry-date,default,2020-12-15
101,organisation,default,local-authority-eng:COT
101,entry-date,default,2020-12-15
102,organisation,default,local-authority-eng:COT
102,entry-date,default,2020-12-15
103,organisation,default,local-authority-eng:COT
103,entry-date,default,2020-12-15
104,organisation,default,local-authority-eng:COT
104,entry-date,default,2020-12-15
105,organisation,default,local-authority-eng:COT
105,entry-date,default,2020-12-15
106,organisation,default,local-authority-eng:COT
106,entry-date,default,2020-12-15
107,organisation,default,local-authority-eng:COT
107,entry-date,default,2020-12-15
108,organisation,default,local-authority-eng:COT
108,entry-date,default,2020-12-15
109,organisation,default,local-authority-eng:COT
109,entry-date,default,2020-12-15
110,organisation,default,local-authority-eng:COT
110,entry-date,default,2020-12-15
111,organisation,default,local-authority-eng:COT
111,entry-date,default,2020-12-15
112,organisation,default,local-authority-eng:COT
112,entry-date,default,2020-12-15
113,organisation,default,local-authority-eng:COT
113,entry-date,default,2020-12-15
114,organisation,default,local-authority-eng:COT
114,entry-date,default,2020-12-15
115,organisation,default,local-authority-eng:COT
115,entry-date,default,2020-12-15
116,organisation,default,local-authority-eng:COT
116,entry-date,default,2020-12-15
117,organisation,default,local-authority-eng:COT
117,entry-date,default,2020-12-15
118,organisation,default,local-authority-eng:COT
118,entry-date,default,2020-12-15
119,organisation,default,local-authority-eng:COT
119,entry-date,default,2020-12-15
120,organisation,default,local-authority-eng:COT
120,entry-date,default,2020-12-15
121,organisation,default,local-authority-eng:COT
121,entry-date,default,2020-12-15
122,organisation,default,local-authority-eng:COT
122,entry-date,default,2020-12-15
123,organisation,default,local-authority-eng:COT
123,entry-date,default,2020-12-15
124,organisation,default,local-authority-eng:COT
