row-number,field,issue-type,value
1,organisation,default,local-authority-eng:SHN
1,entry-date,default,2020-12-02
2,organisation,default,local-authority-eng:SHN
2,entry-date,default,2020-12-02
3,organisation,default,local-authority-eng:SHN
3,entry-date,default,2020-12-02
4,organisation,default,local-authority-eng:SHN
4,entry-date,default,2020-12-02
5,organisation,default,local-authority-eng:SHN
5,entry-date,default,2020-12-02
6,organisation,default,local-authority-eng:SHN
6,entry-date,default,2020-12-02
7,organisation,default,local-authority-eng:SHN
7,entry-date,default,2020-12-02
8,organisation,default,local-authority-eng:SHN
8,entry-date,default,2020-12-02
9,organisation,default,local-authority-eng:SHN
9,entry-date,default,2020-12-02
10,organisation,default,local-authority-eng:SHN
10,entry-date,default,2020-12-02
