row-number,field,issue-type,value
1,organisation,default,local-authority-eng:YOR
1,entry-date,default,2021-01-09
2,organisation,default,local-authority-eng:YOR
2,entry-date,default,2021-01-09
3,organisation,default,local-authority-eng:YOR
3,entry-date,default,2021-01-09
4,organisation,default,local-authority-eng:YOR
4,entry-date,default,2021-01-09
5,organisation,default,local-authority-eng:YOR
5,entry-date,default,2021-01-09
6,organisation,default,local-authority-eng:YOR
6,entry-date,default,2021-01-09
7,organisation,default,local-authority-eng:YOR
7,entry-date,default,2021-01-09
8,organisation,default,local-authority-eng:YOR
8,entry-date,default,2021-01-09
9,organisation,default,local-authority-eng:YOR
9,entry-date,default,2021-01-09
10,organisation,default,local-authority-eng:YOR
10,entry-date,default,2021-01-09
11,organisation,default,local-authority-eng:YOR
11,entry-date,default,2021-01-09
12,organisation,default,local-authority-eng:YOR
12,entry-date,default,2021-01-09
13,organisation,default,local-authority-eng:YOR
13,entry-date,default,2021-01-09
14,organisation,default,local-authority-eng:YOR
14,entry-date,default,2021-01-09
15,organisation,default,local-authority-eng:YOR
15,entry-date,default,2021-01-09
16,organisation,default,local-authority-eng:YOR
16,entry-date,default,2021-01-09
17,organisation,default,local-authority-eng:YOR
17,entry-date,default,2021-01-09
18,organisation,default,local-authority-eng:YOR
18,entry-date,default,2021-01-09
19,organisation,default,local-authority-eng:YOR
19,entry-date,default,2021-01-09
20,organisation,default,local-authority-eng:YOR
20,entry-date,default,2021-01-09
21,organisation,default,local-authority-eng:YOR
21,entry-date,default,2021-01-09
22,organisation,default,local-authority-eng:YOR
22,entry-date,default,2021-01-09
23,organisation,default,local-authority-eng:YOR
23,entry-date,default,2021-01-09
24,organisation,default,local-authority-eng:YOR
24,entry-date,default,2021-01-09
25,organisation,default,local-authority-eng:YOR
25,entry-date,default,2021-01-09
26,organisation,default,local-authority-eng:YOR
26,entry-date,default,2021-01-09
27,organisation,default,local-authority-eng:YOR
27,entry-date,default,2021-01-09
28,organisation,default,local-authority-eng:YOR
28,entry-date,default,2021-01-09
29,organisation,default,local-authority-eng:YOR
29,entry-date,default,2021-01-09
30,organisation,default,local-authority-eng:YOR
30,entry-date,default,2021-01-09
31,organisation,default,local-authority-eng:YOR
31,entry-date,default,2021-01-09
32,organisation,default,local-authority-eng:YOR
32,entry-date,default,2021-01-09
33,organisation,default,local-authority-eng:YOR
33,entry-date,default,2021-01-09
34,organisation,default,local-authority-eng:YOR
34,entry-date,default,2021-01-09
35,organisation,default,local-authority-eng:YOR
35,entry-date,default,2021-01-09
36,organisation,default,local-authority-eng:YOR
36,entry-date,default,2021-01-09
37,organisation,default,local-authority-eng:YOR
37,entry-date,default,2021-01-09
