row-number,field,issue-type,value
1,reference,default,90
1,organisation,default,local-authority-eng:GED
1,entry-date,default,2020-09-08
2,reference,default,91
2,organisation,default,local-authority-eng:GED
2,entry-date,default,2020-09-08
3,reference,default,92
3,organisation,default,local-authority-eng:GED
3,entry-date,default,2020-09-08
4,reference,default,93
4,organisation,default,local-authority-eng:GED
4,entry-date,default,2020-09-08
5,reference,default,94
5,organisation,default,local-authority-eng:GED
5,entry-date,default,2020-09-08
6,reference,default,95
6,organisation,default,local-authority-eng:GED
6,entry-date,default,2020-09-08
